Surface Area,,,,,|,0.010060234,1.034722351,146.2574103,2:16,102.8526494,|,Relative Pressure (P/Po),Quantity Adsorbed (cm?/g STP),Relative Pressure (P/Po),Quantity Adsorbed (cm?/g STP),|,Y-intercept:,-0.000078 °¿ 0.000033 g/cm? STP,,,|,Relative Pressure (P/Po),1/[Q(Po/P - 1)],Relative Pressure (P/Po),1/[Q(Po/P - 1)],|,External surface area:,183.4638 m?/g,,,|,Thickness (nm),Quantity Adsorbed (cm?/g STP),Thickness (nm),Quantity Adsorbed (cm?/g STP),|,,Reference curve:SIO2OH.THK,,,,,|,Pore Diameter (nm),Pore Volume (cm?/g),Pore Diameter (nm),dV/dlog(D) Pore Volume (cm?/g),|,Pore Diameter (nm),Pore Area (m?/g),,,|,Pore Diameter (nm),dV/dD Pore Volume (cm?/g°§nm),Pore Diameter (nm),Pore Volume (cm?/g),|,Pore Diameter (nm),dV/dlog(D) Pore Volume (cm?/g),Pore Diameter (nm),Pore Volume (cm?/g),|,Pore Diameter (nm),Pore Volume (cm?/g),,,|,Pore Diameter (nm),dV/dlog(D) Pore Volume (cm?/g),,,|,,Reference curve:SIO2OH.THK,,,,,|,Pore Diameter (nm),Pore Volume (cm?/g),Pore Diameter (nm),dV/dlog(D) Pore Volume (cm?/g),|,Pore Diameter (nm),dV/dD Pore Volume (cm?/g°§nm),Pore Diameter (nm),Pore Volume (cm?/g),|,Pore Diameter (nm),dV/dlog(D) Pore Volume (cm?/g),Pore Diameter (nm),Pore Volume (cm?/g),|,Pore Diameter (nm),Pore Area (m?/g),Pore Diameter (nm),dA/dlog(D) Pore Area (m?/g),|,Pore Diameter (nm),dA/dD Pore Area (m?/g°§nm),,,|,Pore Diameter (nm),dA/dlog(D) Pore Area (m?/g),,,|,,,,,,,|,Pore Diameter (nm),Pore Volume (cm?/g),Pore Diameter (nm),dV/dlog(D) Pore Volume (cm?/g),|,Pore Diameter (nm),Pore Area (m?/g),Pore Diameter (nm),dA/dlog(D) Pore Area (m?/g),|,Pore Diameter (nm),dV/dlog(D) Pore Volume (cm?/g),Pore Diameter (nm),dA/dlog(D) Pore Area (m?/g),|,,,,,,,|,Pore Diameter (nm),Pore Volume (cm?/g),Pore Diameter (nm),dV/dlog(D) Pore Volume (cm?/g),|,Pore Diameter (nm),Pore Area (m?/g),Pore Diameter (nm),dA/dlog(D) Pore Area (m?/g),|,Pore Diameter (nm),dV/dlog(D) Pore Volume (cm?/g),Pore Diameter (nm),dA/dlog(D) Pore Area (m?/g),|,,Method: Non-negative Regularization:  0.01000 ,,,,|,,Method: Non-negative Regularization:  0.01000 ,,,,|,Pore Width (nm),Cumulative Surface Area (m?/g),,,|,Pore Width (nm),Incremental Surface Area (m?/g),,,|,Pore Width (nm),dA/dlog(W) Surface Area (m?/g),,,|,Pore Width (nm),Cumulative Pore Volume (cm?/g),,,|,Pore Width (nm),Incremental Pore Volume (cm?/g),,,|,Pore Width (nm),dV/dW Pore Volume (cm?/g°§nm),,,|,Pore Width (nm),dV/dlog(W) Pore Volume (cm?/g),,,|,Relative Pressure (P/Po),Quantity Adsorbed (cm?/g STP),Relative Pressure (P/Po),Quantity Adsorbed (cm?/g STP),|,Relative Pressure (P/Po),Quantity Adsorbed (cm?/g STP),Relative Pressure (P/Po),Quantity Adsorbed (cm?/g STP)
,,,,,|,0.046864728,4.819971144,162.5089546,2:36,102.8485888,|,0.010060234,146.2574103,0.992265765,286.7889819,|,C:,-96.131202,,,|,0.010060234,6.95E-05,,,|,Slope:,118.608638 °¿ 0.000000 cm?/g°§nm STP,,,|,0.466178839,168.8682481,0.513443269,174.2148871,|,,,,,,,|,241.8763676,0.253332574,243.5556638,0.021964607,|,241.8763676,174.6884479,,,|,243.5556638,3.94E-05,241.8763676,0.253332574,|,243.5556638,0.021964607,241.8763676,0.253332574,|,241.8763676,0.253332574,,,|,243.5556638,0.021964607,,,|,,,,,,,|,100.2392561,0.300823464,120.0455628,0.014660805,|,120.0455628,6.35E-05,100.2392561,0.300823464,|,120.0455628,0.014660805,100.2392561,0.300823464,|,100.2392561,254.6227177,120.0455628,0.970788861,|,120.0455628,0.004206019,,,|,120.0455628,0.970788861,,,|,,,,,,,|,241.8763676,0.002174186,243.5794589,0.021974197,|,241.8763676,0.035703933,243.5794589,0.473692255,|,243.5794589,0.021974197,243.5794589,0.473692255,|,,,,,,,|,32.53588353,0.002572791,41.47231142,0.015857168,|,32.53588353,0.248145433,41.47231142,2.285435786,|,41.47231142,0.015857168,41.47231142,2.285435786,|,,Standard Deviation of Fit: 0.40960 cm?/g STP,,,,|,,Standard Deviation of Fit: 0.40960 cm?/g STP,,,,|,1.483289338,8.690414342,,,|,1.483289338,8.690414342,,,|,1.483289338,286.6996717,,,|,1.483289338,0.191103917,,,|,1.483289338,0.006445199,,,|,1.483289338,0.06010871,,,|,1.483289338,0.212629283,,,|,0.010060234,146.2574103,0.01178367,146.9056286,|,0.010060234,146.2574103,0.01178367,146.9056286
Single point surface area at P/Po = 0.300000000:,560.7411 m?/g,,,,|,0.083294857,8.567901907,168.8682481,2:48,102.8623166,|,0.046864728,162.5089546,0.980026855,283.8629204,|,Qm:,134.0002 cm?/g STP,,,|,0.046864728,0.000302562,,,|,Y-intercept:,113.575411 °¿ 0.000000 cm?/g STP,,,|,0.484201453,171.0058857,0.53985821,176.9506141,|,,,,,,,|,129.2370968,0.251158389,154.2806351,0.024356358,|,129.2370968,174.6527405,,,|,154.2806351,8.18E-05,129.2370968,0.251158389,|,154.2806351,0.024356358,129.2370968,0.251158389,|,129.2370968,0.251158389,,,|,154.2806351,0.024356358,,,|,,,,,,,|,50.40873932,0.295801051,60.40779907,0.01437316,|,60.40779907,0.000123831,50.40873932,0.295801051,|,60.40779907,0.01437316,50.40873932,0.295801051,|,50.40873932,254.4553675,60.40779907,1.005652658,|,60.40779907,0.008664229,,,|,60.40779907,1.005652658,,,|,,,,,,,|,129.2370968,0.0081557,185.5567322,0.024480162,|,129.2370968,0.164645923,185.5567322,0.606543864,|,185.5567322,0.024480162,185.5567322,0.606543864,|,,,,,,,|,22.97096765,0.00497013,27.75342559,0.016327084,|,22.97096765,0.59366519,27.75342559,2.475382992,|,27.75342559,0.016327084,27.75342559,2.475382992,|,,,,,,|,,,,,,|,1.590515054,16.31957999,,,|,1.590515054,7.629165646,,,|,1.590515054,241.4555533,,,|,1.590515054,0.197171069,,,|,1.590515054,0.006067151,,,|,1.590515054,0.052230454,,,|,1.590515054,0.192019346,,,|,0.046864728,162.5089546,0.01451552,148.4581186,|,0.046864728,162.5089546,0.01451552,148.4581186
  ,  ,,,,|,0.099797807,10.2634375,171.0058857,2:57,102.8423149,|,0.083294857,168.8682481,0.959905462,281.335826,|,Correlation coefficient:,0.997483,,,|,0.083294857,0.000538072,,,|,Correlation coefficient:,1,,,|,,,0.564252932,179.3099186,|,,,,,,,|,66.99857285,0.245179485,80.09640835,0.040819292,|,66.99857285,174.4977268,,,|,80.09640835,0.000264598,66.99857285,0.245179485,|,80.09640835,0.040819292,66.99857285,0.245179485,|,66.99857285,0.245179485,,,|,80.09640835,0.040819292,,,|,,,,,,,|,32.53588353,0.291424332,37.40835673,0.013682408,|,37.40835673,0.000182635,32.53588353,0.291424332,|,37.40835673,0.013682408,32.53588353,0.291424332,|,32.53588353,254.165556,37.40835673,1.636019395,|,37.40835673,0.021838089,,,|,37.40835673,1.636019395,,,|,,,,,,,|,66.99857285,0.020143434,98.11783483,0.040229442,|,66.99857285,0.653353594,98.11783483,2.112356533,|,98.11783483,0.040229442,98.11783483,2.112356533,|,,,,,,,|,16.59202187,0.00786935,19.78149476,0.023253772,|,16.59202187,1.179914096,19.78149476,5.2905213,|,19.78149476,0.023253772,19.78149476,5.2905213,|,,,,,,|,,,,,,|,1.715611708,21.93479199,,,|,1.715611708,5.615212007,,,|,1.715611708,166.0241592,,,|,1.715611708,0.201987831,,,|,1.715611708,0.004816762,,,|,1.715611708,0.035937368,,,|,1.715611708,0.142416496,,,|,0.083294857,168.8682481,0.017706521,151.5792246,|,0.083294857,168.8682481,0.017706521,151.5792246
BET Surface Area:,583.2465 m?/g,,,,|,0.129983849,13.36733437,174.2148871,3:05,102.8384253,|,0.099797807,171.0058857,0.938062665,279.8423158,|,Molecular cross-sectional area:,0.1620 nm?,,,|,0.099797807,0.000648291,,,|,Surface area correction factor:,1,,,|,,,0.585806742,181.3203292,|,,,,,,,|,47.16043222,0.233334142,53.79,0.040502934,|,47.16043222,173.9061725,,,|,53.79,0.000372991,47.16043222,0.233334142,|,53.79,0.040502934,47.16043222,0.233334142,|,47.16043222,0.233334142,,,|,53.79,0.040502934,,,|,,,,,,,|,22.97096765,0.289017443,25.99,0.017953867,|,25.99,0.000339442,22.97096765,0.289017443,|,25.99,0.017953867,22.97096765,0.289017443,|,22.97096765,253.9081922,25.99,3.13935547,|,25.99,0.059354286,,,|,25.99,3.13935547,,,|,Diameter range:,0.7500 to 300.0000 nm,,,,,|,47.16043222,0.025789601,57.07950253,0.039175473,|,47.16043222,1.049023913,57.07950253,3.114765763,|,57.07950253,0.039175473,57.07950253,3.114765763,|,Diameter range:,0.7500 to 300.0000 nm,,,,,|,13.05530227,0.010747948,14.82366207,0.032184391,|,13.05530227,1.956671523,14.82366207,9.54,|,14.82366207,0.032184391,14.82366207,9.54,|,,,,,,|,Isotherm Table,,,,,|,1.8585793,25.04405339,,,|,1.8585793,3.109261391,,,|,1.8585793,92.88754701,,,|,1.8585793,0.204877235,,,|,1.8585793,0.002889404,,,|,1.8585793,0.0202102,,,|,1.8585793,0.086319436,,,|,0.099797807,171.0058857,0.02139844,152.9979308,|,0.099797807,171.0058857,0.02139844,152.9979308
  ,  ,,,,|,0.161189928,16.57363271,176.9506141,3:11,102.8205231,|,0.129983849,174.2148871,0.910149094,278.5819561,|,,,,,|,0.129983849,0.000857584,,,|,Density conversion factor:,0.0015468,,,|,,,0.612102173,183.6202652,|,Diameter range:,1.7000 to 300.0000 nm,,,,,|,28.56139589,0.227478443,33.17672278,0.08065619,|,28.56139589,173.4707242,,,|,33.17672278,0.001226484,28.56139589,0.227478443,|,33.17672278,0.08065619,28.56139589,0.227478443,|,28.56139589,0.227478443,,,|,33.17672278,0.08065619,,,|,Diameter range:,1.7000 to 300.0000 nm,,,,,|,16.59202187,0.286584274,18.69876131,0.023678407,|,18.69876131,0.000619783,16.59202187,0.286584274,|,18.69876131,0.023678407,16.59202187,0.286584274,|,16.59202187,253.5337155,18.69876131,5.668856245,|,18.69876131,0.148383677,,,|,18.69876131,5.668856245,,,|,Adsorbate property factor:,0.95300 nm,,,,,|,28.56139589,0.037862791,37.86091405,0.078205607,|,28.56139589,2.324554734,37.86091405,9.586534718,|,37.86091405,0.078205607,37.86091405,9.586534718,|,Adsorbate property factor:,0.95300 nm,,,,,|,10.58967031,0.014197175,11.82248629,0.043610984,|,10.58967031,3.123677339,11.82248629,16.08282471,|,11.82248629,0.043610984,11.82248629,16.08282471,|,,,,,,|,,,,,,|,2.001546978,26.56478014,,,|,2.001546978,1.520726755,,,|,2.001546978,46.25639836,,,|,2.001546978,0.206399138,,,|,2.001546978,0.001521903,,,|,2.001546978,0.010018883,,,|,2.001546978,0.046292177,,,|,0.129983849,174.2148871,0.02563123,154.3636773,|,0.129983849,174.2148871,0.02563123,154.3636773
t-Plot Micropore Area:,399.7826 m?/g,,,,|,0.191944896,19.73364579,179.3099186,3:17,102.8089111,|,0.161189928,176.9506141,0.87288197,277.1237794,|,,,,,|,0.161189928,0.001085981,,,|,Total surface area (BET):,583.2465 m?/g,,,|,,,0.632868667,185.369089,|,Adsorbate property factor:,0.95300 nm,,,,,|,19.89043403,0.21491584,22.56652925,0.198685802,|,19.89043403,171.9560957,,,|,22.56652925,0.004338216,19.89043403,0.21491584,|,22.56652925,0.198685802,19.89043403,0.21491584,|,19.89043403,0.21491584,,,|,22.56652925,0.198685802,,,|,Adsorbate property factor:,0.95300 nm,,,,,|,13.05530227,0.283623881,14.35271973,0.032848604,|,14.35271973,0.001092729,13.05530227,0.283623881,|,14.35271973,0.032848604,13.05530227,0.283623881,|,13.05530227,252.9004343,14.35271973,10.06095268,|,14.35271973,0.334681227,,,|,14.35271973,10.06095268,,,|,Density conversion factor:,0.0015468,,,,,|,19.89043403,0.059367359,24.22591496,0.193419425,|,19.89043403,5.875226412,24.22591496,36.30654528,|,24.22591496,0.193419425,24.22591496,36.30654528,|,Density conversion factor:,0.0015468,,,,,|,8.946126647,0.017746428,9.767898476,0.053476311,|,8.946126647,4.577112905,9.767898476,23.66397984,|,9.767898476,0.053476311,9.767898476,23.66397984,|,Volume in Pores,<,   1.483 nm,:, 0.18466 cm?/g,|,"Relative Pressure
(P/Po)",Experimental Quantity Adsorbed (cm?/g STP),Fitted Quantity Adsorbed (cm?/g STP),Absolute Residual (cm?/g STP),Relative Residual,|,2.16238568,27.75775913,,,|,2.16238568,1.192978988,,,|,2.16238568,35.06013992,,,|,2.16238568,0.207688978,,,|,2.16238568,0.00128984,,,|,2.16238568,0.00759739,,,|,2.16238568,0.037906772,,,|,0.161189928,176.9506141,0.03044224,157.2402972,|,0.161189928,176.9506141,0.03044224,157.2402972
  ,  ,,,,|,0.220910316,22.7087375,181.3203292,3:22,102.7961843,|,0.191944896,179.3099186,0.836254455,275.7369843,|,,,,,|,0.191944896,0.001324742,,,|,Thickness range:,0.30000 to 0.50000 nm,,,|,,,0.649670553,186.7364252,|,Density conversion factor:,0.0015468,,,,,|,15.92923944,0.1929399,17.43339561,0.230315986,|,15.92923944,168.0607799,,,|,17.43339561,0.006279322,15.92923944,0.1929399,|,17.43339561,0.230315986,15.92923944,0.1929399,|,15.92923944,0.1929399,,,|,17.43339561,0.230315986,,,|,Density conversion factor:,0.0015468,,,,,|,10.58967031,0.28069927,11.53016139,0.044690996,|,11.53016139,0.001832828,10.58967031,0.28069927,|,11.53016139,0.044690996,10.58967031,0.28069927,|,10.58967031,252.0853664,11.53016139,16.89311344,|,11.53016139,0.692804061,,,|,11.53016139,16.89311344,,,|,,,,,,,|,15.92923944,0.079749298,17.90983673,0.225718917,|,15.92923944,10.42734821,17.90983673,57.718233,|,17.90983673,0.225718917,17.90983673,57.718233,|,,,,,,,|,7.752646918,0.021329961,8.349386783,0.061780342,|,7.752646918,6.293901685,8.349386783,31.66021586,|,8.349386783,0.061780342,8.349386783,31.66021586,|,Total Volume in Pores,<=, 172.079 nm,:, 0.34799 cm?/g,|,0.01178367,147.2450268,146.9056286,0.339398268,0.00230499,|,2.341095234,29.30638129,,,|,2.341095234,1.548622159,,,|,2.341095234,46.62155554,,,|,2.341095234,0.209501714,,,|,2.341095234,0.001812736,,,|,2.341095234,0.010143475,,,|,2.341095234,0.054572751,,,|,0.191944896,179.3099186,0.035865448,158.5485509,|,0.191944896,179.3099186,0.035865448,158.5485509
t-Plot external surface area:,183.4638 m?/g,,,,|,0.257158032,26.43551318,183.6202652,3:27,102.7987069,|,0.220910316,181.3203292,0.795858555,274.1629616,|,,,,,|,0.220910316,0.001563803,,,|,Thickness equation:,SIO2OH.THK,,,|,,,0.668917131,188.2616915,|,Fraction of pores open at both ends:,0,,,,,|,13.59493737,0.172031833,14.55268695,0.227700988,|,13.59493737,163.263535,,,|,14.55268695,0.007274007,13.59493737,0.172031833,|,14.55268695,0.227700988,13.59493737,0.172031833,|,13.59493737,0.172031833,,,|,14.55268695,0.227700988,,,|,Fraction of pores open at both ends:,0,,,,,|,8.946126647,0.277169622,9.608421109,0.054736923,|,9.608421109,0.002657253,8.946126647,0.277169622,|,9.608421109,0.054736923,8.946126647,0.277169622,|,8.946126647,250.8608739,9.608421109,24.61967924,|,9.608421109,1.195171011,,,|,9.608421109,24.61967924,,,|,,,,,,,|,13.59493737,0.095568696,14.76208841,0.222594793,|,13.59493737,14.71384128,14.76208841,65.29600425,|,14.76208841,0.222594793,14.76208841,65.29600425,|,,,,,,,|,6.833839323,0.024970008,7.293243121,0.072093638,|,6.833839323,8.290295449,7.293243121,42.01119146,|,7.293243121,0.072093638,7.293243121,42.01119146,|,Area in Pores,>, 172.079 nm,:,  13.433 m?/g,|,0.01451552,148.7925071,148.4581186,0.334388438,0.002247347,|,2.519804789,31.27441906,,,|,2.519804789,1.968037773,,,|,2.519804789,58.38131232,,,|,2.519804789,0.21198125,,,|,2.519804789,0.002479536,,,|,2.519804789,0.012613334,,,|,2.519804789,0.073554755,,,|,0.220910316,181.3203292,0.041930798,161.2560313,|,0.220910316,181.3203292,0.041930798,161.2560313
  ,  ,,,,|,0.286316774,29.42972768,185.369089,3:32,102.7872983,|,0.257158032,183.6202652,0.756464908,272.6232064,|,Relative Pressure (P/Po),Quantity Adsorbed (cm?/g STP),1/[Q(Po/P - 1)],,|,0.257158032,0.001885311,,,|,,,,,|,,,0.703083698,190.8393015,|,,,,,,,|,11.36711188,0.155918276,12.25673208,0.205266626,|,11.36711188,158.834509,,,|,12.25673208,0.007842422,11.36711188,0.155918276,|,12.25673208,0.205266626,11.36711188,0.155918276,|,11.36711188,0.155918276,,,|,12.25673208,0.205266626,,,|,,,,,,,|,7.752646918,0.273537029,8.249615472,0.063326235,|,8.249615472,0.00354746,7.752646918,0.273537029,|,8.249615472,0.063326235,7.752646918,0.273537029,|,7.752646918,249.3486203,8.249615472,32.86788675,|,8.249615472,1.841216766,,,|,8.249615472,32.86788675,,,|,,,,,,,|,11.36711188,0.111973731,12.48102463,0.200029907,|,11.36711188,19.97143359,12.48102463,69.98771655,|,12.48102463,0.200029907,12.48102463,69.98771655,|,,,,,,,|,6.10315612,0.028837017,6.468497722,0.08553274,|,6.10315612,10.68158257,6.468497722,55.86676289,|,6.468497722,0.08553274,6.468497722,55.86676289,|,Total Area in Pores,>=,   1.483 nm,:,  77.226 m?/g,|,0.017706521,150.5619709,151.5792246,-1.017253739,-0.006756379,|,2.734256221,33.37471068,,,|,2.734256221,2.100291617,,,|,2.734256221,61.53364567,,,|,2.734256221,0.214852618,,,|,2.734256221,0.002871368,,,|,2.734256221,0.013389361,,,|,2.734256221,0.084124377,,,|,0.257158032,183.6202652,0.048663601,162.5230982,|,0.257158032,183.6202652,0.048663601,162.5230982
BJH Adsorption cumulative surface area of pores , ,,,,|,0.310098877,31.87,186.7364252,3:36,102.7738066,|,0.286316774,185.369089,0.717564946,271.1311625,|,0.010060234,146.2574103,6.95E-05,,|,0.286316774,0.002164233,,,|,,,,,|,,,0.710031738,191.3871343,|,,,,,,,|,9.937397987,0.139067335,10.54180249,0.183623645,|,9.937397987,153.3351831,,,|,10.54180249,0.008024879,9.937397987,0.139067335,|,10.54180249,0.183623645,9.937397987,0.139067335,|,9.937397987,0.139067335,,,|,10.54180249,0.183623645,,,|,,,,,,,|,6.833839323,0.269868259,7.223874068,0.074008162,|,7.223874068,0.004703283,6.833839323,0.269868259,|,7.223874068,0.074008162,6.833839323,0.269868259,|,6.833839323,247.5697399,7.223874068,43.58077352,|,7.223874068,2.769606662,,,|,7.223874068,43.58077352,,,|,,,,,,,|,9.937397987,0.123108225,10.65225493,0.181364974,|,9.937397987,24.15251789,10.65225493,72.86984624,|,10.65225493,0.181364974,10.65225493,72.86984624,|,,,,,,,|,5.492945455,0.033079233,5.798050788,0.101897517,|,5.492945455,13.60823247,5.798050788,74.42256654,|,5.798050788,0.101897517,5.798050788,74.42256654,|,,,,,,|,0.02139844,152.5408384,152.9979308,-0.457092385,-0.002996525,|,2.948707652,35.13808001,,,|,2.948707652,1.763369335,,,|,2.948707652,53.65609858,,,|,2.948707652,0.217452448,,,|,2.948707652,0.00259983,,,|,2.948707652,0.011638238,,,|,2.948707652,0.079108074,,,|,0.286316774,185.369089,0.056084011,164.6239787,|,0.286316774,185.369089,0.056084011,164.6239787
between 1.7000 nm and 300.0000 nm diameter:,174.6884 m?/g,,,,|,0.337550016,34.69475001,188.2616915,3:41,102.7840271,|,0.310098877,186.7364252,0.678662281,269.6735341,|,0.046864728,162.5089546,0.000302562,,|,,,,,|,Thickness Curve,,,,|,,,0.745636177,193.9737951,|,,,,,,,|,9.06523288,0.127714257,9.454624687,0.175385761,|,9.06523288,149.0273513,,,|,9.454624687,0.008402178,9.06523288,0.127714257,|,9.454624687,0.175385761,9.06523288,0.127714257,|,9.06523288,0.127714257,,,|,9.454624687,0.175385761,,,|,,,,,,,|,6.10315612,0.266140489,6.418569907,0.087991001,|,6.418569907,0.006261384,6.10315612,0.266140489,|,6.418569907,0.087991001,6.10315612,0.266140489,|,6.10315612,245.5056007,6.418569907,57.99357003,|,6.418569907,4.126797469,,,|,6.418569907,57.99357003,,,|,Pore Diameter Range (nm),Average Diameter (nm),Incremental Pore Volume (cm?/g),Cumulative Pore Volume (cm?/g),Incremental Pore Area (m?/g),Cumulative Pore Area (m?/g),|,9.06523288,0.130104329,9.501315433,0.171916338,|,9.06523288,27.09783827,9.501315433,75.85545018,|,9.501315433,0.171916338,9.501315433,75.85545018,|,Pore Diameter Range (nm),Average Diameter (nm),Incremental Pore Volume (cm?/g),Cumulative Pore Volume (cm?/g),Incremental Pore Area (m?/g),Cumulative Pore Area (m?/g),|,4.983207211,0.037746533,5.238076333,0.117230832,|,4.983207211,17.17236591,5.238076333,92.29447754,|,5.238076333,0.117230832,5.238076333,92.29447754,|,,,,,,|,0.02563123,154.6932286,154.3636773,0.329551316,0.002130354,|,3.181030107,36.54399926,,,|,3.181030107,1.405919252,,,|,3.181030107,42.72187447,,,|,3.181030107,0.219688584,,,|,3.181030107,0.002236136,,,|,3.181030107,0.00926865,,,|,3.181030107,0.067949784,,,|,0.310098877,186.7364252,0.064206667,165.8994766,|,0.310098877,186.7364252,0.064206667,165.8994766
  ,  ,,,,|,0.385615255,39.6283298,190.8393015,3:46,102.7664992,|,0.337550016,188.2616915,0.639932678,268.1848984,|,0.083294857,168.8682481,0.000538072,,|,,,,,|,,,,,|,,,0.75497088,194.6760823,|,,,,,,,|,7.86817512,0.120643297,8.367824411,0.169220138,|,7.86817512,146.0358161,,,|,8.367824411,0.009340203,7.86817512,0.120643297,|,8.367824411,0.169220138,7.86817512,0.120643297,|,7.86817512,0.120643297,,,|,8.367824411,0.169220138,,,|,,,,,,,|,5.492945455,0.262174229,5.758719323,0.105129502,|,5.758719323,0.008311957,5.492945455,0.262174229,|,5.758719323,0.105129502,5.492945455,0.262174229,|,5.492945455,243.0338603,5.758719323,77.3810477,|,5.758719323,6.118083416,,,|,5.758719323,77.3810477,,,|,245.3 - 241.9,243.5794589,0.002174186,0.002174186,0.035703933,0.035703933,|,7.86817512,0.140435828,8.466704,0.165740219,|,7.86817512,31.97883977,8.466704,83.9547606,|,8.466704,0.165740219,8.466704,83.9547606,|,50.4 - 32.5,41.47231142,0.002572791,0.002572791,0.248145433,0.248145433,|,4.550890968,0.04306257,4.76704909,2.347802006,|,4.550890968,21.6330174,4.76704909,2140.912591,|,4.76704909,2.347802006,4.76704909,2140.912591,|,Pore Table,,,,,|,0.03044224,156.9498323,157.2402972,-0.29046495,-0.001850687,|,3.431223586,37.73931671,,,|,3.431223586,1.195317449,,,|,3.431223586,36.4702055,,,|,3.431223586,0.221739284,,,|,3.431223586,0.002050701,,,|,3.431223586,0.007913825,,,|,3.431223586,0.062568715,,,|,0.337550016,188.2616915,0.073040441,167.189364,|,0.337550016,188.2616915,0.073040441,167.189364
BJH Desorption cumulative surface area of pores , ,,,,|,0.395255165,40.62323519,191.3871343,3:49,102.7772405,|,0.385615255,190.8393015,0.600574083,266.6081654,|,0.099797807,171.0058857,0.000648291,,|,,,,,|,Relative Pressure (P/Po),Statistical Thickness (nm),,,|,,,0.77688058,196.2581822,|,Pore Diameter Range (nm),Average Diameter (nm),Incremental Pore Volume (cm?/g),Cumulative Pore Volume (cm?/g),Incremental Pore Area (m?/g),Cumulative Pore Area (m?/g),|,7.145640221,0.110026855,7.464883662,0.165926848,|,7.145640221,140.9609807,,,|,7.464883662,0.010085106,7.145640221,0.110026855,|,7.464883662,0.165926848,7.145640221,0.110026855,|,7.145640221,0.110026855,,,|,7.464883662,0.165926848,,,|,Pore Diameter Range (nm),Average Diameter (nm),Incremental Pore Volume (cm?/g),Cumulative Pore Volume (cm?/g),Incremental Pore Area (m?/g),Cumulative Pore Area (m?/g),|,4.983207211,0.257810547,5.207485054,0.122206641,|,5.207485054,0.01065053,4.983207211,0.257810547,|,5.207485054,0.122206641,4.983207211,0.257810547,|,4.983207211,240.0028516,5.207485054,97.26623911,|,5.207485054,8.476935633,,,|,5.207485054,97.26623911,,,|,241.9 - 129.2,185.5567322,0.005981514,0.0081557,0.12894199,0.164645923,|,7.145640221,0.147308771,7.506907671,0.163619656,|,7.145640221,35.64103629,7.506907671,91.60863406,|,7.506907671,0.163619656,7.506907671,91.60863406,|,32.5 - 23.0,27.75342559,0.002397339,0.00497013,0.345519757,0.59366519,|,4.153635647,0.24337907,4.352263308,3.345989596,|,4.153635647,205.7363093,4.352263308,3144.735538,|,4.352263308,3.345989596,4.352263308,3144.735538,|,,,,,,|,0.035865448,159.1951619,158.5485509,0.646610923,0.00406175,|,3.699287918,38.72099565,,,|,3.699287918,0.98167894,,,|,3.699287918,29.32715091,,,|,3.699287918,0.223555041,,,|,3.699287918,0.001815757,,,|,3.699287918,0.006350238,,,|,3.699287918,0.054244788,,,|,0.385615255,190.8393015,0.082588248,168.9262652,|,0.385615255,190.8393015,0.082588248,168.9262652
between 1.7000 nm and 300.0000 nm diameter:,254.6227 m?/g,,,,|,0.443526151,45.57680032,193.9737951,3:54,102.7601195,|,0.395255165,191.3871343,0.561258924,264.943249,|,0.129983849,174.2148871,0.000857584,,|,,,,,|,5.83E-07,0.008529,,,|,,,0.800506245,197.9730628,|,245.3 - 241.9,243.5556638,0.002174186,0.253332574,0.035707416,174.6884479,|,6.5502274,0.103051294,6.816801132,0.163549753,|,6.5502274,137.2231221,,,|,6.816801132,0.010843679,6.5502274,0.103051294,|,6.816801132,0.163549753,6.5502274,0.103051294,|,6.5502274,0.103051294,,,|,6.816801132,0.163549753,,,|,245.3 - 100.2,120.0455628,0.005022412,0.300823464,0.167350202,254.6227177,|,4.550890968,0.253000893,4.742820011,2.520445791,|,4.742820011,0.240931384,4.550890968,0.253000893,|,4.742820011,2.520445791,4.550890968,0.253000893,|,4.550890968,236.3084354,4.742820011,2321.727053,|,4.742820011,221.9375744,,,|,4.742820011,2321.727053,,,|,129.2 - 67.0,98.11783483,0.011987735,0.020143434,0.488707671,0.653353594,|,6.5502274,0.153468551,6.847933811,0.161865277,|,6.5502274,39.23907368,6.847933811,98.74651174,|,6.847933811,0.161865277,6.847933811,98.74651174,|,23.0 - 16.6,19.78149476,0.00289922,0.00786935,0.586248906,1.179914096,|,3.832700791,0.278813927,3.993168219,0.322830454,|,3.832700791,241.2317905,3.993168219,326.432641,|,3.993168219,0.322830454,3.993168219,326.432641,|,Pore Width (nm),Cumulative Pore Volume (cm?/g),Incremental Pore Volume (cm?/g),Cumulative Pore Area (m?/g),Incremental Pore Area (m?/g),|,0.041930798,161.2520534,161.2560313,-0.003977826,-2.47E-05,|,4.003093956,39.74876447,,,|,4.003093956,1.027768814,,,|,4.003093956,30.29754699,,,|,4.003093956,0.225612168,,,|,4.003093956,0.002057128,,,|,4.003093956,0.00657772,,,|,4.003093956,0.060641964,,,|,0.395255165,191.3871343,0.092847057,170.1942865,|,0.395255165,191.3871343,0.092847057,170.1942865
