BET Surface Area:,563.7690 m?/g,,,,|,0.129014035,13.20315411,159.5369901,3:19,102.3388976,|,0.127389189,159.2093806,0.936678477,214.5483888,|,Molecular cross-sectional area:,0.1620 nm?,,,|,0.127389189,0.000916945,,,|,,,,,|,Surface area correction factor:,1,,,|,,,0.584832772,170.2316072,|,,,,,,,|,27.68791817,0.185442306,32.15969421,0.051728875,|,27.68791817,249.99,,,|,32.15969421,0.000811347,27.68791817,0.185442306,|,32.15969421,0.051728875,27.68791817,0.185442306,|,27.68791817,0.185442306,,,|,32.15969421,0.051728875,,,|,,,,,,,|,17.26471094,0.187261014,18.67204769,0.00735297,|,18.67204769,0.000184965,17.26471094,0.187261014,|,18.67204769,0.00735297,17.26471094,0.187261014,|,17.26471094,247.7473553,18.67204769,1.74478739,|,18.67204769,0.043890457,,,|,18.67204769,1.74478739,,,|,Diameter range:,0.7500 to 300.0000 nm,,,,,|,27.68791817,0.030536619,36.68396197,0.050769477,|,27.68791817,1.618339628,36.68396197,7.759560528,|,36.68396197,0.050769477,36.68396197,7.759560528,|,Diameter range:,0.7500 to 300.0000 nm,,,,,|,10.61344443,0.003621838,11.83112544,0.010065117,|,10.61344443,0.849160685,11.83112544,3.72885532,|,11.83112544,0.010065117,11.83112544,3.72885532,|,,,,,,|,Isotherm Table,,,,,|,2.001546978,42.03440211,,,|,2.001546978,8.381224449,,,|,2.001546978,254.9341988,,,|,2.001546978,0.18994276,,,|,2.001546978,0.008387707,,,|,2.001546978,0.055217453,,,|,2.001546978,0.255131388,,,|,0.127389189,159.2093806,0.03044224,133.3341511,|,0.127389189,159.2093806,0.03044224,133.3341511
  ,  ,,,,|,0.170001831,17.39485443,165.0524968,3:27,102.3214267,|,0.129014035,159.5369901,0.899838663,213.9167956,|,,,,,|,0.129014035,0.000928463,,,|,,,,,|,Density conversion factor:,0.0015468,,,|,,,0.621011976,174.3604027,|,Diameter range:,1.7000 to 300.0000 nm,,,,,|,20.54505954,0.176150042,22.958576,0.04978707,|,20.54505954,248.8343298,,,|,22.958576,0.001052439,20.54505954,0.176150042,|,22.958576,0.04978707,20.54505954,0.176150042,|,20.54505954,0.176150042,,,|,22.958576,0.04978707,,,|,Diameter range:,1.7000 to 300.0000 nm,,,,,|,13.04880644,0.186684717,14.50829783,0.008299895,|,14.50829783,0.00027624,13.04880644,0.186684717,|,14.50829783,0.008299895,13.04880644,0.186684717,|,13.04880644,247.6238986,14.50829783,2.558752765,|,14.50829783,0.085161421,,,|,14.50829783,2.558752765,,,|,Adsorbate property factor:,0.95300 nm,,,,,|,20.54505954,0.037503616,24.11648886,0.048829631,|,20.54505954,2.773897068,24.11648886,9.553766159,|,24.11648886,0.048829631,24.11648886,9.553766159,|,Adsorbate property factor:,0.95300 nm,,,,,|,8.965290425,0.004450088,9.78936743,0.012587752,|,8.965290425,1.187589082,9.78936743,5.533641512,|,9.78936743,0.012587752,9.78936743,5.533641512,|,,,,,,|,,,,,,|,2.16238568,49.81324679,,,|,2.16238568,7.778844677,,,|,2.16238568,228.6103826,,,|,2.16238568,0.198353191,,,|,2.16238568,0.008410431,,,|,2.16238568,0.049538945,,,|,2.16238568,0.247171909,,,|,0.129014035,159.5369901,0.035865448,134.8970393,|,0.129014035,159.5369901,0.035865448,134.8970393
t-Plot Micropore Area:,0.0000 m?/g,,,,|,0.219590859,22.46410221,170.2316072,3:35,102.2998057,|,0.170001831,165.0524968,0.878095569,213.6184099,|,,,,,|,0.170001831,0.001240952,,,|,,,,,|,Total surface area (BET):,563.7690 m?/g,,,|,,,0.651135149,177.2402244,|,Adsorbate property factor:,0.95300 nm,,,,,|,16.20862948,0.169090464,17.82261303,0.042968651,|,16.20862948,247.6043619,,,|,17.82261303,0.00115131,16.20862948,0.169090464,|,17.82261303,0.042968651,16.20862948,0.169090464,|,16.20862948,0.169090464,,,|,17.82261303,0.042968651,,,|,Adsorbate property factor:,0.95300 nm,,,,,|,10.61344443,0.185731854,11.54607331,0.009937179,|,11.54607331,0.00040662,10.61344443,0.185731854,|,11.54607331,0.009937179,10.61344443,0.185731854,|,10.61344443,247.3611901,11.54607331,3.776655455,|,11.54607331,0.154536538,,,|,11.54607331,3.776655455,,,|,Density conversion factor:,0.0015468,,,,,|,16.20862948,0.042142454,18.37684451,0.042212643,|,16.20862948,3.783610699,18.37684451,10.34192992,|,18.37684451,0.042212643,18.37684451,10.34192992,|,Density conversion factor:,0.0015468,,,,,|,7.75695937,0.005333298,8.361124898,0.015289855,|,7.75695937,1.6101208,8.361124898,7.797253383,|,8.361124898,0.015289855,8.361124898,7.797253383,|,Volume in Pores,<,   1.591 nm,:, 0.15286 cm?/g,|,"Relative Pressure
(P/Po)",Experimental Quantity Adsorbed (cm?/g STP),Fitted Quantity Adsorbed (cm?/g STP),Absolute Residual (cm?/g STP),Relative Residual,|,2.341095234,56.69049633,,,|,2.341095234,6.87724954,,,|,2.341095234,207.0408651,,,|,2.341095234,0.206403339,,,|,2.341095234,0.008050148,,,|,2.341095234,0.045045986,,,|,2.341095234,0.242351191,,,|,0.170001831,165.0524968,0.041930798,139.2098768,|,0.170001831,165.0524968,0.041930798,139.2098768
  ,  ,,,,|,0.269649059,27.57664681,174.3604027,3:42,102.2686559,|,0.219590859,170.2316072,0.836168357,213.1470186,|,,,,,|,0.219590859,0.00165292,,,|,,,,,|,Thickness range:,0.30000 to 0.50000 nm,,,|,,,0.687652489,180.1540469,|,Density conversion factor:,0.0015468,,,,,|,13.39242567,0.164355335,14.49842255,0.040625389,|,13.39242567,246.5416382,,,|,14.49842255,0.001317415,13.39242567,0.164355335,|,14.49842255,0.040625389,13.39242567,0.164355335,|,13.39242567,0.164355335,,,|,14.49842255,0.040625389,,,|,Density conversion factor:,0.0015468,,,,,|,8.965290425,0.184916748,9.629411227,0.012516108,|,9.629411227,0.000606304,8.965290425,0.184916748,|,9.629411227,0.012516108,8.965290425,0.184916748,|,8.965290425,247.0788063,9.629411227,5.615196504,|,9.629411227,0.272010948,,,|,9.629411227,5.615196504,,,|,,,,,,,|,13.39242567,0.045541313,14.80052758,0.040050354,|,13.39242567,4.702188586,14.80052758,11.86993307,|,14.80052758,0.040050354,14.80052758,11.86993307,|,,,,,,,|,6.78985134,0.006313105,7.273405355,0.019118949,|,6.78985134,2.14896458,7.273405355,11.1664642,|,7.273405355,0.019118949,7.273405355,11.1664642,|,Total Volume in Pores,<=, 272.729 nm,:, 0.29529 cm?/g,|,0.017706521,125.0806095,125.7684978,-0.6878883,-0.00549956,|,2.519804789,62.52947112,,,|,2.519804789,5.838974789,,,|,2.519804789,173.21162,,,|,2.519804789,0.213759878,,,|,2.519804789,0.007356538,,,|,2.519804789,0.037422524,,,|,2.519804789,0.218229735,,,|,0.219590859,170.2316072,0.048663601,140.7290933,|,0.219590859,170.2316072,0.048663601,140.7290933
t-Plot external surface area:,0.0000 m?/g,,,,|,0.312183914,31.91906414,177.2402244,3:48,102.2444229,|,0.269649059,174.3604027,0.796339948,212.7635176,|,,,,,|,0.269649059,0.002117481,,,|,,,,,|,Thickness equation:,SIO2OH.THK,,,|,,,0.705557056,181.4355598,|,Fraction of pores open at both ends:,0,,,,,|,11.4014072,0.160902813,12.21604454,0.040684949,|,11.4014072,245.5891146,,,|,12.21604454,0.001549756,11.4014072,0.160902813,|,12.21604454,0.040684949,11.4014072,0.160902813,|,11.4014072,0.160902813,,,|,12.21604454,0.040684949,,,|,Fraction of pores open at both ends:,0,,,,,|,7.75695937,0.184100447,8.259024007,0.015339225,|,8.259024007,0.000858813,7.75695937,0.184100447,|,8.259024007,0.015339225,7.75695937,0.184100447,|,7.75695937,246.7397197,8.259024007,7.962287535,|,8.259024007,0.445794662,,,|,8.259024007,7.962287535,,,|,,,,,,,|,11.4014072,0.048317283,12.39691643,0.040177333,|,11.4014072,5.597885603,12.39691643,14.06373288,|,12.39691643,0.040177333,12.39691643,14.06373288,|,,,,,,,|,6.09118033,0.007331611,6.440515835,0.02366664,|,6.09118033,2.781526151,6.440515835,15.46538605,|,6.440515835,0.02366664,6.440515835,15.46538605,|,Area in Pores,>, 272.729 nm,:,   1.076 m?/g,|,0.02139844,127.3915306,127.4311429,-0.039612219,-0.000310949,|,2.734256221,67.40157801,,,|,2.734256221,4.872106885,,,|,2.734256221,142.7413681,,,|,2.734256221,0.220420672,,,|,2.734256221,0.006660794,,,|,2.734256221,0.031059687,,,|,2.734256221,0.195145737,,,|,0.269649059,174.3604027,0.056084011,144.7365888,|,0.269649059,174.3604027,0.056084011,144.7365888
  ,  ,,,,|,0.364082822,37.21344808,180.1540469,3:53,102.211491,|,0.312183914,177.2402244,0.757006956,212.3997781,|,Relative Pressure (P/Po),Quantity Adsorbed (cm?/g STP),1/[Q(Po/P - 1)],,|,,,,,|,,,,,|,,,,,|,,,0.71467071,182.0702381,|,,,,,,,|,9.957363069,0.158088121,10.56696498,0.040831996,|,9.957363069,244.667477,,,|,10.56696498,0.001780916,9.957363069,0.158088121,|,10.56696498,0.040831996,9.957363069,0.158088121,|,9.957363069,0.158088121,,,|,10.56696498,0.040831996,,,|,,,,,,,|,6.78985134,0.183223105,7.196432489,0.019312856,|,7.196432489,0.001235282,6.78985134,0.183223105,|,7.196432489,0.019312856,6.78985134,0.183223105,|,6.78985134,246.3148068,7.196432489,11.44781268,|,7.196432489,0.732219338,,,|,7.196432489,11.44781268,,,|,,,,,,,|,9.957363069,0.050699716,10.67938513,0.040398224,|,9.957363069,6.490233792,10.67938513,16.02950542,|,10.67938513,0.040398224,10.67938513,16.02950542,|,,,,,,,|,5.464788978,0.00855861,5.777984654,0.029498754,|,5.464788978,3.630956168,5.777984654,21.59482862,|,5.777984654,0.029498754,5.777984654,21.59482862,|,Total Area in Pores,>=,   1.591 nm,:,  87.621 m?/g,|,0.02563123,129.9562985,129.0376564,0.918642097,0.007068854,|,2.948707652,71.08512358,,,|,2.948707652,3.683545572,,,|,2.948707652,112.0835439,,,|,2.948707652,0.225851521,,,|,2.948707652,0.00543085,,,|,2.948707652,0.024311401,,,|,2.948707652,0.165250802,,,|,0.312183914,177.2402244,0.064206667,146.2457356,|,0.312183914,177.2402244,0.064206667,146.2457356
BJH Adsorption cumulative surface area of pores , ,,,,|,0.389048805,39.76955764,181.4355598,3:58,102.2225415,|,0.364082822,180.1540469,0.717726294,212.0295272,|,0.016953123,124.6020735,0.000138405,,|,,,,,,,,,,|,,,,,|,,,0.74757422,183.8980534,|,,,,,,,|,8.766685976,0.155678151,9.273598079,0.043059319,|,8.766685976,243.755211,,,|,9.273598079,0.002132993,8.766685976,0.155678151,|,9.273598079,0.043059319,8.766685976,0.155678151,|,8.766685976,0.155678151,,,|,9.273598079,0.043059319,,,|,,,,,,,|,6.09118033,0.182241738,6.394646024,0.023984267,|,6.394646024,0.001709966,6.09118033,0.182241738,|,6.394646024,0.023984267,6.09118033,0.182241738,|,6.09118033,245.7693324,6.394646024,15.86038118,|,6.394646024,1.130834604,,,|,6.394646024,15.86038118,,,|,,,,,,,|,8.766685976,0.052930551,9.362024523,0.042691084,|,8.766685976,7.443375836,9.362024523,19.51811478,|,9.362024523,0.042691084,9.362024523,19.51811478,|,,,,,,,|,4.978075407,0.009888387,5.221432192,0.034648785,|,4.978075407,4.649662872,5.221432192,27.2114898,|,5.221432192,0.034648785,5.221432192,27.2114898,|,,,,,,|,0.03044224,132.732893,133.3341511,-0.601258134,-0.004529835,|,3.181030107,73.81652106,,,|,3.181030107,2.731397483,,,|,3.181030107,82.99937587,,,|,3.181030107,0.23019585,,,|,3.181030107,0.004344329,,,|,3.181030107,0.018006986,,,|,3.181030107,0.132011757,,,|,0.364082822,180.1540469,0.073040441,147.7521814,|,0.364082822,180.1540469,0.073040441,147.7521814
between 1.7000 nm and 300.0000 nm diameter:,250.8242 m?/g,,,,|,0.40167688,41.0655207,182.0702381,4:02,102.2352114,|,0.389048805,181.4355598,0.676550095,211.636593,|,0.051401353,142.2712618,0.000380868,,|,,,,,,,,,,|,Thickness Curve,,,,|,,,0.770156281,185.0236363,|,,,,,,,|,8.310949089,0.153419543,8.524588737,0.044316917,|,8.310949089,242.781001,,,|,8.524588737,0.002315816,8.310949089,0.153419543,|,8.524588737,0.044316917,8.310949089,0.153419543,|,8.310949089,0.153419543,,,|,8.524588737,0.044316917,,,|,,,,,,,|,5.464788978,0.181218337,5.736339382,0.030156769,|,5.736339382,0.002396673,5.464788978,0.181218337,|,5.736339382,0.030156769,5.464788978,0.181218337,|,5.464788978,245.1291711,5.736339382,22.31575248,|,5.736339382,1.773637536,,,|,5.736339382,22.31575248,,,|,Pore Diameter Range (nm),Average Diameter (nm),Incremental Pore Volume (cm?/g),Cumulative Pore Volume (cm?/g),Incremental Pore Area (m?/g),Cumulative Pore Area (m?/g),|,8.310949089,0.053988136,8.538817533,0.043548826,|,8.310949089,7.938800627,8.538817533,20.37788127,|,8.538817533,0.043548826,8.538817533,20.37788127,|,Pore Diameter Range (nm),Average Diameter (nm),Incremental Pore Volume (cm?/g),Cumulative Pore Volume (cm?/g),Incremental Pore Area (m?/g),Cumulative Pore Area (m?/g),|,4.543982784,0.011480742,4.761029096,0.696238422,|,4.543982784,5.987487437,4.761029096,636.9023107,|,4.761029096,0.696238422,4.761029096,636.9023107,|,,,,,,|,0.035865448,135.6445633,134.8970393,0.747523963,0.005510902,|,3.431223586,75.97190323,,,|,3.431223586,2.155382171,,,|,3.431223586,65.76263964,,,|,3.431223586,0.233893649,,,|,3.431223586,0.003697799,,,|,3.431223586,0.014270114,,,|,3.431223586,0.11282316,,,|,0.389048805,181.4355598,0.082588248,151.671274,|,0.389048805,181.4355598,0.082588248,151.671274
  ,  ,,,,|,0.446099025,45.59953202,183.8980534,4:07,102.2184078,|,0.40167688,182.0702381,0.639227983,211.2482446,|,0.088373059,152.0922961,0.000637376,,|,,,,,,,,,,|,,,,,|,,,0.792912742,186.0573977,|,,,,,,,|,7.134744211,0.152366245,7.616027488,0.050839919,|,7.134744211,242.2867611,,,|,7.616027488,0.003094693,7.134744211,0.152366245,|,7.616027488,0.050839919,7.134744211,0.152366245,|,7.134744211,0.152366245,,,|,7.616027488,0.050839919,,,|,,,,,,,|,4.978075407,0.17997383,5.193430919,0.03618427,|,5.193430919,0.003156802,4.978075407,0.17997383,|,5.193430919,0.03618427,4.978075407,0.17997383,|,4.978075407,244.2613654,5.193430919,28.91396393,|,5.193430919,2.522555644,,,|,5.193430919,28.91396393,,,|,416.2 - 177.2,296.7132562,0.011840783,0.011840783,0.159625934,0.159625934,|,7.134744211,0.056877108,7.72284665,0.050327093,|,7.134744211,9.435125474,7.72284665,29.37941443,|,7.72284665,0.050327093,7.72284665,29.37941443,|,31.9 - 20.8,26.32598322,0.001216211,0.001216211,0.184792481,0.184792481,|,4.136581907,0.080049133,4.340282346,1.05098826,|,4.136581907,69.18,4.340282346,991.3252519,|,4.340282346,1.05098826,4.340282346,991.3252519,|,Pore Table,,,,,|,0.041930798,138.568248,139.2098768,-0.641628846,-0.004630418,|,3.699287918,77.50955202,,,|,3.699287918,1.537648786,,,|,3.699287918,45.93646269,,,|,3.699287918,0.236737752,,,|,3.699287918,0.002844103,,,|,3.699287918,0.00994667,,,|,3.699287918,0.084966101,,,|,0.40167688,182.0702381,0.092847057,153.0606038,|,0.40167688,182.0702381,0.092847057,153.0606038
BJH Desorption cumulative surface area of pores , ,,,,|,0.475410412,48.58590007,185.0236363,4:12,102.197804,|,0.446099025,183.8980534,0.598566349,210.7969775,|,0.127389189,159.2093806,0.000916945,,|,,,,,,,,,,|,Relative Pressure (P/Po),Statistical Thickness (nm),,,|,,,0.804221135,186.5709356,|,Pore Diameter Range (nm),Average Diameter (nm),Incremental Pore Volume (cm?/g),Cumulative Pore Volume (cm?/g),Incremental Pore Area (m?/g),Cumulative Pore Area (m?/g),|,6.826282174,0.149395931,6.972324865,0.053229405,|,6.826282174,240.7267278,,,|,6.972324865,0.003386522,6.826282174,0.149395931,|,6.972324865,0.053229405,6.826282174,0.149395931,|,6.826282174,0.149395931,,,|,6.972324865,0.053229405,,,|,Pore Diameter Range (nm),Average Diameter (nm),Incremental Pore Volume (cm?/g),Cumulative Pore Volume (cm?/g),Incremental Pore Area (m?/g),Cumulative Pore Area (m?/g),|,4.543982784,0.178621853,4.736569791,0.896904859,|,4.736569791,0.085868334,4.543982784,0.178621853,|,4.736569791,0.896904859,4.543982784,0.178621853,|,4.543982784,243.22,4.736569791,826.4748734,|,4.736569791,79.12541731,,,|,4.736569791,826.4748734,,,|,177.2 - 81.3,129.2413635,0.004124214,0.015964996,0.127643772,0.287269706,|,6.826282174,0.058000005,6.980513193,0.052817609,|,6.826282174,10.07857233,6.980513193,32.36161254,|,6.980513193,0.052817609,6.980513193,32.36161254,|,20.8 - 17.3,19.02685831,0.000600741,0.001816951,0.126293167,0.311085648,|,3.777074015,0.094463857,3.956827961,0.205890794,|,3.777074015,83.75204626,3.956827961,218.371936,|,3.956827961,0.205890794,3.956827961,218.371936,|,,,,,,|,0.048663601,141.320995,140.7290933,0.591901654,0.004188349,|,4.003093956,78.60207947,,,|,4.003093956,1.092527456,,,|,4.003093956,32.20656387,,,|,4.003093956,0.238924497,,,|,4.003093956,0.002186745,,,|,4.003093956,0.006992176,,,|,4.003093956,0.064462951,,,|,0.446099025,183.8980534,0.103808001,154.3742794,|,0.446099025,183.8980534,0.103808001,154.3742794
between 1.7000 nm and 300.0000 nm diameter:,248.2827 m?/g,,,,|,0.503814541,51.4965948,186.0573977,4:16,102.2133952,|,0.475410412,185.0236363,0.56082869,210.3313695,|,0.129014035,159.5369901,0.000928463,,|,,,,,,,,,,|,5.83E-07,0.008529,,,|,,,0.84170597,187.9754138,|,416.2 - 177.2,213.9417182,0.011834613,0.207489251,0.22126799,250.8241761,|,6.003921786,0.148275547,6.351513465,0.064328252,|,6.003921786,240.0839673,,,|,6.351513465,0.004654939,6.003921786,0.148275547,|,6.351513465,0.064328252,6.003921786,0.148275547,|,6.003921786,0.148275547,,,|,6.351513465,0.064328252,,,|,349.1 - 61.2,69.08808065,0.003604172,0.193218627,0.208671153,248.2826661,|,4.136581907,0.176991542,4.31628599,1.190894925,|,4.31628599,0.125111952,4.136581907,0.176991542,|,4.31628599,1.190894925,4.136581907,0.176991542,|,4.136581907,241.843282,4.31628599,1124.109196,|,4.31628599,118.0951191,,,|,4.31628599,1124.109196,,,|,81.3 - 45.7,63.47038886,0.005602425,0.021567422,0.353073323,0.640343029,|,6.003921786,0.06101107,6.41510198,0.062478942,|,6.003921786,11.95605735,6.41510198,40.51926294,|,6.41510198,0.062478942,6.41510198,40.51926294,|,17.3 - 13.0,15.15675869,0.000972483,0.002789435,0.256646761,0.567732409,|,3.44105586,0.100321652,3.609064938,0.110884033,|,3.44105586,90.24435981,3.609064938,130.109079,|,3.609064938,0.110884033,3.609064938,130.109079,|,Pore Width (nm),Cumulative Pore Volume (cm?/g),Incremental Pore Volume (cm?/g),Cumulative Pore Area (m?/g),Incremental Pore Area (m?/g),|,0.056084011,143.7775385,144.7365888,-0.959050362,-0.006670377,|,4.324771359,79.50057028,,,|,4.324771359,0.898490805,,,|,4.324771359,27.06603209,,,|,4.324771359,0.240867381,,,|,4.324771359,0.001942884,,,|,4.324771359,0.005876615,,,|,4.324771359,0.0585272,,,|,0.475410412,185.0236363,0.115456402,158.0568715,|,0.475410412,185.0236363,0.115456402,158.0568715
  ,  ,,,,|,0.517522365,52.8949217,186.5709356,4:19,102.207992,|,0.503814541,186.0573977,0.521625232,209.7948173,|,0.170001831,165.0524968,0.001240952,,|,,,,,,,,,,|,1.27E-06,0.0168,,,|,,,0.854248791,188.4686731,|,177.2 - 81.3,97.38113805,0.004279043,0.195654637,0.175764768,250.6029081,|,5.77606754,0.145174088,5.884619607,0.068556934,|,5.77606754,238.1307582,,,|,5.884619607,0.005155842,5.77606754,0.145174088,|,5.884619607,0.068556934,5.77606754,0.145174088,|,5.77606754,0.145174088,,,|,5.884619607,0.068556934,,,|,61.2 - 31.9,37.62123702,0.001107301,0.189614454,0.117731457,248.0739949,|,3.777074015,0.104703614,3.935992758,0.236099449,|,3.935992758,0.027149043,3.777074015,0.104703614,|,3.935992758,0.236099449,3.777074015,0.104703614,|,3.777074015,174.8524213,3.935992758,249.0140062,|,3.935992758,28.63383009,,,|,3.935992758,249.0140062,,,|,45.7 - 27.7,36.68396197,0.008969198,0.030536619,0.977996599,1.618339628,|,5.77606754,0.062209646,5.889994663,0.06635718,|,5.77606754,12.77,5.889994663,44.30732456,|,5.889994663,0.06635718,5.889994663,44.30732456,|,13.0 - 10.6,11.83112544,0.000832403,0.003621838,0.281428276,0.849160685,|,3.168117254,0.103791289,3.304586557,0.109078764,|,3.168117254,94.444143,3.304586557,136.2359931,|,3.304586557,0.109078764,3.304586557,136.2359931,|,1.590515054,0.1635389,0.010675977,13.42455301,13.42455301,|,0.064206667,146.2373617,146.2457356,-0.00837385,-5.73E-05,|,4.664319445,80.25084213,,,|,4.664319445,0.750271848,,,|,4.664319445,22.58707228,,,|,4.664319445,0.242617134,,,|,4.664319445,0.001749754,,,|,4.664319445,0.004895524,,,|,4.664319445,0.05267666,,,|,0.503814541,186.0573977,0.127772301,159.1544994,|,0.503814541,186.0573977,0.127772301,159.1544994
D-H Adsorption cumulative surface area of pores , ,,,,|,0.561384507,57.37420525,187.9754138,4:23,102.2012624,|,0.517522365,186.5709356,0.479124849,190.8655519,|,0.219590859,170.2316072,0.00165292,,|,,,,,,,,,,|,2.47E-06,0.02514,,,|,,,0.896053021,189.8093366,|,81.3 - 45.7,54.30327424,0.005933288,0.191375594,0.437048277,250.4271433,|,5.15780482,0.143976633,5.423827216,0.079241519,|,5.15780482,237.3168021,,,|,5.423827216,0.006672129,5.15780482,0.143976633,|,5.423827216,0.079241519,5.15780482,0.143976633,|,5.15780482,0.143976633,,,|,5.423827216,0.079241519,,,|,31.9 - 20.8,23.86,0.001246139,0.188507153,0.208908208,247.9562635,|,3.44105586,0.089688048,3.589000602,0.115355407,|,3.589000602,0.014558946,3.44105586,0.089688048,|,3.589000602,0.115355407,3.44105586,0.089688048,|,3.44105586,159.5926717,3.589000602,134.2890216,|,3.589000602,16.94860472,,,|,3.589000602,134.2890216,,,|,27.7 - 20.5,24.11648886,0.006966997,0.037503616,1.155557439,2.773897068,|,5.15780482,0.065582883,5.46693618,0.077392625,|,5.15780482,15.2381321,5.46693618,62.02015968,|,5.46693618,0.077392625,5.46693618,62.02015968,|,10.6 -  9.0,9.78936743,0.00082825,0.004450088,0.338428396,1.187589082,|,3.023174953,0.106227251,3.095646103,0.130033264,|,3.023174953,97.59173989,3.095646103,172.7880555,|,3.095646103,0.130033264,3.095646103,172.7880555,|,1.715611708,0.172924095,0.009385194,24.36548359,10.94093058,|,0.073040441,148.656732,147.7521814,0.90455062,0.006084828,|,5.039609578,80.88658898,,,|,5.039609578,0.635746856,,,|,5.039609578,19.19726534,,,|,5.039609578,0.244219092,,,|,5.039609578,0.001601958,,,|,5.039609578,0.004169317,,,|,5.039609578,0.048373361,,,|,0.517522365,186.5709356,0.140730694,160.1736556,|,0.517522365,186.5709356,0.140730694,160.1736556
between 0.7500 nm and 300.0000 nm diameter:,227.0569 m?/g,,,,|,0.575466234,58.82319531,188.4686731,4:27,102.2183264,|,0.561384507,187.9754138,0.436131533,186.1406426,|,0.269649059,174.3604027,0.002117481,,|,,,,,,,,,,|,4.34E-06,0.03348,,,|,,,0.910564959,190.2807227,|,45.7 - 27.7,32.15969421,0.009292264,0.185442306,1.155765254,249.99,|,4.984706817,0.140489846,5.067580138,0.083104606,|,4.984706817,234.7453434,,,|,5.067580138,0.007241146,4.984706817,0.140489846,|,5.067580138,0.083104606,4.984706817,0.140489846,|,4.984706817,0.140489846,,,|,5.067580138,0.083104606,,,|,20.8 - 17.3,18.67204769,0.000576297,0.187261014,0.123456624,247.7473553,|,3.168117254,0.083745866,3.290048828,0.107179089,|,3.290048828,0.014692382,3.168117254,0.083745866,|,3.290048828,0.107179089,3.168117254,0.083745866,|,3.168117254,152.97,3.290048828,135.4588694,|,3.290048828,18.56954405,,,|,3.290048828,135.4588694,,,|,20.5 - 16.2,18.37684451,0.004638838,0.042142454,1.009713631,3.783610699,|,4.984706817,0.066934389,5.071255818,0.081109492,|,4.984706817,16.30414482,5.071255818,67.36763441,|,5.071255818,0.081109492,5.071255818,67.36763441,|,9.0 -  7.8,8.361124898,0.00088321,0.005333298,0.422531718,1.6101208,|,2.793183924,0.111308643,2.908179438,0.169171705,|,2.793183924,104.5808442,2.908179438,241.5831847,|,2.908179438,0.169171705,2.908179438,241.5831847,|,1.8585793,0.181555053,0.008630958,33.65317767,9.287694078,|,0.082588248,150.921045,151.671274,-0.750228962,-0.004971003,|,5.432770394,81.40637303,,,|,5.432770394,0.519784052,,,|,5.432770394,15.52827805,,,|,5.432770394,0.245631026,,,|,5.432770394,0.001411934,,,|,5.432770394,0.003362008,,,|,5.432770394,0.042180785,,,|,0.561384507,187.9754138,0.154301897,163.5444011,|,0.561384507,187.9754138,0.154301897,163.5444011
  ,  ,,,,|,0.61976291,63.33070734,189.8093366,4:31,102.1853782,|,0.575466234,188.4686731,0.390628656,183.4871215,|,,,,,|,,,,,,,,,,|,7.00E-06,0.04186,,,|,,,0.957992145,191.5629043,|,27.7 - 20.5,22.958576,0.007059578,0.176150042,1.22996787,248.8343298,|,4.502009382,0.139137262,4.71300804,0.101071208,|,4.502009382,233.6777067,,,|,4.71300804,0.009750647,4.502009382,0.139137262,|,4.71300804,0.101071208,4.502009382,0.139137262,|,4.502009382,0.139137262,,,|,4.71300804,0.101071208,,,|,17.3 - 13.0,14.50829783,0.000952863,0.186684717,0.262708512,247.6238986,|,3.023174953,0.08034927,3.091241442,0.12871355,|,3.091241442,0.018491023,3.023174953,0.08034927,|,3.091241442,0.12871355,3.023174953,0.08034927,|,3.023174953,148.8404776,3.091241442,171.4063869,|,3.091241442,24.62427954,,,|,3.091241442,171.4063869,,,|,16.2 - 13.4,14.80052758,0.003398859,0.045541313,0.918577888,4.702188586,|,4.502009382,0.070685891,4.7433581,0.098792643,|,4.502009382,19.46772833,4.7433581,87.28857558,|,4.7433581,0.098792643,4.7433581,87.28857558,|,7.8 -  6.8,7.273405355,0.000979807,0.006313105,0.53884378,2.14896458,|,2.577680595,0.118190771,2.685432259,0.225914851,|,2.577680595,114.831898,2.685432259,349.0688043,|,2.685432259,0.225914851,2.685432259,349.0688043,|,2.001546978,0.18994276,0.008387707,42.03440211,8.381224449,|,0.092847057,152.9246216,153.0606038,-0.135982225,-0.000889211,|,5.879544281,81.83323833,,,|,5.879544281,0.426865295,,,|,5.879544281,12.67513092,,,|,5.879544281,0.246885913,,,|,5.879544281,0.001254887,,,|,5.879544281,0.002753699,,,|,5.879544281,0.037261997,,,|,0.575466234,188.4686731,0.168452203,164.4096671,|,0.575466234,188.4686731,0.168452203,164.4096671
